exp,subj,age,gender,condition,phase,block,awareness_type,session,trial,set,pattern,quadrant,RT,num_additional_Rs,dist_to_T,camera_distance_from_target,angle_error_degrees,fc_response
2,20,18,F,distal_repeated,1,18,0,1,5,4,72,4,3986,0,0.126001,12.38615,0.5726661,-1
2,20,18,F,distal_repeated,1,18,0,1,6,4,70,2,2676,2,0.4933035,12.16817,2.26287,-1
2,20,18,F,distal_repeated,1,18,0,1,7,4,69,1,1609,0,0.3776643,12.01346,1.765914,-1
2,20,18,F,distal_repeated,1,18,0,1,8,3,70,2,3031,0,0.163745,6.442233,1.386775,-1
2,20,18,F,distal_repeated,1,19,0,1,1,4,75,3,3465,1,1.006765,12.22654,4.663083,-1
2,20,18,F,distal_repeated,1,19,0,1,2,3,76,4,3864,0,0.2929752,6.519123,2.482701,-1
2,20,18,F,distal_repeated,1,19,0,1,3,4,74,2,1498,0,0.7282936,12.2092,3.305708,-1
2,20,18,F,distal_repeated,1,19,0,1,4,4,76,4,1209,0,1.024933,12.33499,4.608532,-1
2,20,18,F,distal_repeated,1,19,0,1,5,3,74,2,2631,0,0.4092982,6.453201,3.448838,-1
2,20,18,F,distal_repeated,1,19,0,1,6,4,73,1,1309,0,0.1502234,12.01916,0.699975,-1
2,20,18,F,distal_repeated,1,19,0,1,7,3,75,3,1453,0,1.744784e-7,6.10008,0,-1
2,20,18,F,distal_repeated,1,19,0,1,8,3,73,1,1564,0,4.308228e-8,6.167247,0,-1
2,20,18,F,distal_repeated,1,20,0,1,1,4,79,3,1364,0,0.685599,12.20486,3.166752,-1
2,20,18,F,distal_repeated,1,20,0,1,2,4,77,1,1687,0,0.1247306,12.07871,0.5828267,-1
2,20,18,F,distal_repeated,1,20,0,1,3,3,78,2,2676,0,0.2913893,6.461404,2.447846,-1
2,20,18,F,distal_repeated,1,20,0,1,4,3,79,3,1342,0,0.279068,6.100851,2.523829,-1
2,20,18,F,distal_repeated,1,20,0,1,5,3,80,4,3798,0,0.3322878,6.507089,2.7821379999999998,-1
2,20,18,F,distal_repeated,1,20,0,1,6,3,77,1,2097,0,3.250592e-8,6.173021,0,-1
2,20,18,F,distal_repeated,1,20,0,1,7,4,78,2,2076,0,0.7062511,12.24337,3.268663,-1
2,20,18,F,distal_repeated,1,20,0,1,8,4,80,4,2254,0,0.7061216,12.37347,3.227071,-1
2,20,18,F,distal_repeated,1,21,0,1,1,2,77,1,1465,0,0.03193758,12.04381,0.1493534,-1
2,20,18,F,distal_repeated,1,21,0,1,2,2,78,2,1486,0,0.4684533,12.22916,2.149038,-1
2,20,18,F,distal_repeated,1,21,0,1,3,1,79,3,1575,0,0.2138269,6.087913,1.888341,-1
2,20,18,F,distal_repeated,1,21,0,1,4,2,80,4,4120,0,1.042632,12.39301,4.710396,-1
2,20,18,F,distal_repeated,1,21,0,1,5,1,77,1,3176,0,0.1051794,6.17616,0.9335608,-1
2,20,18,F,distal_repeated,1,21,0,1,6,2,79,3,1220,0,0.8386763,12.20794,3.833694,-1
2,20,18,F,distal_repeated,1,21,0,1,7,1,78,2,1276,0,0.1054872,6.45761,0.8924097,-1
2,20,18,F,distal_repeated,1,21,0,1,8,1,80,4,2742,0,0.3374382,6.519917,2.798903,-1
2,20,18,F,distal_repeated,1,22,0,1,1,1,81,1,1542,1,0.156559,6.173718,1.391142,-1
2,20,18,F,distal_repeated,1,22,0,1,2,1,83,3,1954,0,0.0383285,6.096011,0.3414966,-1
2,20,18,F,distal_repeated,1,22,0,1,3,2,84,4,3531,0,0.7193508,12.38358,3.288548,-1
2,20,18,F,distal_repeated,1,22,0,1,4,2,82,2,1642,0,0.1248039,12.24805,0.5706123,-1
2,20,18,F,distal_repeated,1,22,0,1,5,1,84,4,3287,2,0.2976578,6.431093,2.503506,-1
2,20,18,F,distal_repeated,1,22,0,1,6,2,81,1,1376,0,0.7425779,12.06235,3.507606,-1
2,20,18,F,distal_repeated,1,22,0,1,7,2,83,3,998,0,0.4727471,12.16584,2.189548,-1
2,20,18,F,distal_repeated,1,22,0,1,8,1,82,2,1509,0,0.4166084,6.444494,3.595973,-1
2,20,18,F,distal_repeated,1,23,0,1,1,1,87,3,1242,0,1.103109e-7,6.083916,0,-1
2,20,18,F,distal_repeated,1,23,0,1,2,1,86,2,1853,0,0.01195519,6.425144,0.1008706,-1
2,20,18,F,distal_repeated,1,23,0,1,3,2,85,1,1853,0,0.2945542,12.05583,1.374585,-1
2,20,18,F,distal_repeated,1,23,0,1,4,2,86,2,1598,0,0.04403362,12.23954,0.2007689,-1
2,20,18,F,distal_repeated,1,23,0,1,5,2,87,3,2776,2,0.9296457,12.27432,4.29856,-1
2,20,18,F,distal_repeated,1,23,0,1,6,2,88,4,4609,0,0.1943779,12.48616,0.8720036,-1
2,20,18,F,distal_repeated,1,23,0,1,7,1,85,1,3320,1,0.4586045,6.240086,4.058544,-1
2,20,18,F,distal_repeated,1,23,0,1,8,1,88,4,4542,2,0.4334279,6.676797,3.565186,-1
2,20,18,F,distal_repeated,1,24,0,1,1,1,89,1,2764,0,0.2389712,6.263045,2.081213,-1
2,20,18,F,distal_repeated,1,24,0,1,2,2,91,3,1409,0,0.5493812,12.30409,2.518939,-1
2,20,18,F,distal_repeated,1,24,0,1,3,2,90,2,1809,0,0.2029039,12.35932,0.920261,-1
2,20,18,F,distal_repeated,1,24,0,1,4,2,89,1,1909,0,0.6277446,12.17819,2.903871,-1
2,20,18,F,distal_repeated,1,24,0,1,5,1,92,4,1887,0,0.1004212,6.612562,0.8270888,-1
2,20,18,F,distal_repeated,1,24,0,1,6,1,90,2,1498,0,0.2833126,6.565625,2.345769,-1
2,20,18,F,distal_repeated,1,24,0,1,7,1,91,3,3820,0,0.1521785,6.197823,1.326627,-1
2,20,18,F,distal_repeated,1,24,0,1,8,2,92,4,4165,0,0.3384645,12.52204,1.512067,-1
2,20,18,F,distal_repeated,1,25,0,1,1,1,94,2,1720,1,4.879196e-8,6.573843,0,-1
2,20,18,F,distal_repeated,1,25,0,1,2,2,93,1,1598,0,0.4596033,12.17147,2.139088,-1
2,20,18,F,distal_repeated,1,25,0,1,3,1,95,3,1420,0,0.2615489,6.204655,2.266586,-1
2,20,18,F,distal_repeated,1,25,0,1,4,1,93,1,1665,0,4.107266e-8,6.263896,0,-1
2,20,18,F,distal_repeated,1,25,0,1,5,2,96,4,1198,0,0.8282888,12.51034,3.706127,-1
2,20,18,F,distal_repeated,1,25,0,1,6,2,95,3,3176,0,0.9566039,12.30961,4.406645,-1
2,20,18,F,distal_repeated,1,25,0,1,7,1,96,4,2254,0,0.5503017,6.606009,4.575687,-1
2,20,18,F,distal_repeated,1,25,0,1,8,2,94,2,1109,0,0.1495814,12.36411,0.6781085,-1
2,20,18,F,distal_repeated,1,26,0,1,1,1,97,1,3165,0,0.2131777,6.268285,1.855091,-1
2,20,18,F,distal_repeated,1,26,0,1,2,1,100,4,2198,1,0.2265582,6.610474,1.880239,-1
2,20,18,F,distal_repeated,1,26,0,1,3,2,99,3,1598,0,0.6669353,12.31346,3.037251,-1
2,20,18,F,distal_repeated,1,26,0,1,4,2,100,4,4842,2,0.09262608,12.38125,0.4191812,-1
2,20,18,F,distal_repeated,1,26,0,1,5,2,97,1,2253,0,0.4264783,12.07694,2.002814,-1
2,20,18,F,distal_repeated,1,26,0,1,6,2,98,2,3376,0,1.39457e-7,12.24659,0,-1
2,20,18,F,distal_repeated,1,26,0,1,7,1,99,3,1976,0,0.143776,6.097816,1.272571,-1
2,20,18,F,distal_repeated,1,26,0,1,8,1,98,2,2954,0,0.2990953,6.436567,2.524217,-1
2,20,18,F,distal_repeated,1,27,0,1,1,1,101,1,3998,3,0.05511059,6.203029,0.4869847,-1
2,20,18,F,distal_repeated,1,27,0,1,2,1,104,4,4964,4,0.1214035,6.434562,1.024884,-1
2,20,18,F,distal_repeated,1,27,0,1,3,1,103,3,2887,1,0.4115751,6.059676,3.74366,-1
2,20,18,F,distal_repeated,1,27,0,1,4,2,101,1,4631,0,2.00422e-7,12.04778,0,-1
2,20,18,F,distal_repeated,1,27,0,1,5,2,102,2,2553,0,0.6660712,12.22996,3.049986,-1
2,20,18,F,distal_repeated,1,27,0,1,6,2,103,3,1265,0,0.8541737,12.19556,3.959778,-1
2,20,18,F,distal_repeated,1,27,0,1,7,1,102,2,2231,1,0.3418882,6.437525,2.961079,-1
2,20,18,F,distal_repeated,1,27,0,1,8,2,104,4,5842,0,0.5329388,12.37937,2.424386,-1
2,20,18,F,distal_repeated,1,28,0,1,1,1,105,1,2920,0,0.3845545,6.15685,3.427141,-1
2,20,18,F,distal_repeated,1,28,0,1,2,2,107,3,6564,0,0.6173778,12.28949,2.835935,-1
2,20,18,F,distal_repeated,1,28,0,1,3,1,108,4,1754,0,0.241368,6.585065,2.018485,-1
2,20,18,F,distal_repeated,1,28,0,1,4,2,105,1,1476,0,0.06973624,12.15839,0.3232465,-1
2,20,18,F,distal_repeated,1,28,0,1,5,1,106,2,1965,0,0.08793169,6.546895,0.7348864,-1
2,20,18,F,distal_repeated,1,28,0,1,6,2,108,4,5753,1,0.7485538,12.40395,3.364936,-1
2,20,18,F,distal_repeated,1,28,0,1,7,2,106,2,1209,0,0.7821326,12.25316,3.576372,-1
2,20,18,F,distal_repeated,1,28,0,1,8,1,107,3,2087,1,0.1513787,6.084913,1.342463,-1
2,20,18,F,distal_repeated,1,29,0,1,1,1,109,1,1142,0,3.585312e-8,6.185318,0,-1
2,20,18,F,distal_repeated,1,29,0,1,2,1,112,4,2520,2,0.2522661,6.462887,2.134417,-1
2,20,18,F,distal_repeated,1,29,0,1,3,2,111,3,1731,1,0.4546392,12.17262,2.084689,-1
2,20,18,F,distal_repeated,1,29,0,1,4,2,112,4,4820,3,0.8443218,12.32339,3.833489,-1
2,20,18,F,distal_repeated,1,29,0,1,5,1,110,2,3553,2,0.1329566,6.459021,1.131423,-1
2,20,18,F,distal_repeated,1,29,0,1,6,1,111,3,1820,0,0.3301319,6.105443,2.998982,-1
2,20,18,F,distal_repeated,1,29,0,1,7,2,109,1,3120,0,0.354072,12.06175,1.652327,-1
2,20,18,F,distal_repeated,1,29,0,1,8,2,110,2,3176,0,0.1998483,12.18221,0.9253501,-1
2,20,18,F,distal_repeated,1,30,0,1,1,2,116,4,1076,0,1.040009,12.39099,4.678642,-1
2,20,18,F,distal_repeated,1,30,0,1,2,1,115,3,1465,0,0.2353788,6.111255,2.066964,-1
2,20,18,F,distal_repeated,1,30,0,1,3,1,116,4,4098,0,1.516718e-7,6.573976,0,-1
2,20,18,F,distal_repeated,1,30,0,1,4,1,113,1,3598,0,0.4517415,6.134676,4.011808,-1
2,20,18,F,distal_repeated,1,30,0,1,5,2,114,2,3220,0,0.138453,12.21801,0.6385778,-1
2,20,18,F,distal_repeated,1,30,0,1,6,2,113,1,5653,2,0.305247,11.95891,1.432994,-1
2,20,18,F,distal_repeated,1,30,0,1,7,1,114,2,1920,1,0.1683407,6.427348,1.450099,-1
2,20,18,F,distal_repeated,1,30,0,1,8,2,115,3,4165,0,0.7997742,12.18614,3.700099,-1
2,20,18,F,distal_repeated,1,31,0,1,1,2,118,2,1531,0,0.2726786,12.23444,1.248822,-1
2,20,18,F,distal_repeated,1,31,0,1,2,1,120,4,2553,1,0.1227395,6.482692,1.029266,-1
2,20,18,F,distal_repeated,1,31,0,1,3,2,117,1,2164,0,0.4144197,12.05555,1.92722,-1
2,20,18,F,distal_repeated,1,31,0,1,4,2,119,3,1242,0,0.5528102,12.19412,2.530645,-1
2,20,18,F,distal_repeated,1,31,0,1,5,1,117,1,4387,2,0.2795049,6.154063,2.497322,-1
2,20,18,F,distal_repeated,1,31,0,1,6,1,118,2,9576,0,0.3028331,6.43641,2.560479,-1
2,20,18,F,distal_repeated,1,31,0,1,7,1,119,3,1575,0,0.02119718,6.096233,0.1897456,-1
2,20,18,F,distal_repeated,1,31,0,1,8,2,120,4,5109,0,0.2994055,12.3786,1.352773,-1
2,20,18,F,distal_repeated,1,32,0,1,1,2,123,3,1976,0,0.5268016,12.19428,2.409404,-1
2,20,18,F,distal_repeated,1,32,0,1,2,1,121,1,2209,1,1.104065e-7,6.165344,0,-1
2,20,18,F,distal_repeated,1,32,0,1,3,2,122,2,1131,0,0.7248829,12.24403,3.303457,-1
2,20,18,F,distal_repeated,1,32,0,1,4,2,124,4,4009,3,0.8377829,12.31443,3.835226,-1
2,20,18,F,distal_repeated,1,32,0,1,5,1,123,3,2554,0,0.08670118,6.091333,0.7783349,-1
2,20,18,F,distal_repeated,1,32,0,1,6,1,124,4,3953,0,0.1651623,6.510595,1.377714,-1
2,20,18,F,distal_repeated,1,32,0,1,7,1,122,2,2431,1,0.1265239,6.443462,1.084262,-1
2,20,18,F,distal_repeated,1,32,0,1,8,2,121,1,2665,1,0.6484916,12.05138,3.062988,-1
2,20,18,F,distal_repeated,1,33,0,1,1,1,128,4,1897,0,0.02762561,6.505267,0.2306999,-1
2,20,18,F,distal_repeated,1,33,0,1,2,2,125,1,2987,2,0.7988002,12.03492,3.753898,-1
2,20,18,F,distal_repeated,1,33,0,1,3,2,128,4,2187,1,0.3273794,12.3558,1.497633,-1
2,20,18,F,distal_repeated,1,33,0,1,4,1,126,2,2131,0,0.1519305,6.411609,1.317004,-1
2,20,18,F,distal_repeated,1,33,0,1,5,1,125,1,2876,0,0.2163952,6.158554,1.926001,-1
2,20,18,F,distal_repeated,1,33,0,1,6,1,127,3,1520,0,0.116023,6.073592,1.03722,-1
2,20,18,F,distal_repeated,1,33,0,1,7,2,126,2,1697,0,0.2785483,12.22914,1.287248,-1
2,20,18,F,distal_repeated,1,33,0,1,8,2,127,3,1276,0,0.1960163,12.17961,0.9035233,-1
2,20,18,F,distal_repeated,1,34,0,1,1,1,132,4,3331,0,0.1739433,6.486091,1.46206,-1
2,20,18,F,distal_repeated,1,34,0,1,2,1,129,1,2942,0,0.3400021,6.156184,3.045169,-1
2,20,18,F,distal_repeated,1,34,0,1,3,2,130,2,2464,0,0.8347353,12.23144,3.856458,-1
2,20,18,F,distal_repeated,1,34,0,1,4,2,132,4,1087,0,0.2080749,12.35799,0.9516218,-1
2,20,18,F,distal_repeated,1,34,0,1,5,2,131,3,1675,0,0.223448,12.179,1.023547,-1
2,20,18,F,distal_repeated,1,34,0,1,6,1,130,2,1242,0,0.01502414,6.414157,0.1266688,-1
2,20,18,F,distal_repeated,1,34,0,1,7,1,131,3,2408,1,5.164076e-8,6.082947,0.01978234,-1
2,20,18,F,distal_repeated,1,34,0,1,8,2,129,1,8086,4,0.3704672,11.99237,1.744843,-1
2,20,18,F,distal_repeated,1,35,0,1,1,1,136,4,5442,0,0.05067654,6.559457,0.4224361,-1
2,20,18,F,distal_repeated,1,35,0,1,2,1,134,2,1176,0,0.2288534,6.500699,1.911005,-1
2,20,18,F,distal_repeated,1,35,0,1,3,2,133,1,4497,0,0.752632,12.11374,3.503249,-1
2,20,18,F,distal_repeated,1,35,0,1,4,2,136,4,2798,1,9.85538e-8,12.39619,0,-1
2,20,18,F,distal_repeated,1,35,0,1,5,1,135,3,3264,1,0.4841976,6.105141,4.265445,-1
2,20,18,F,distal_repeated,1,35,0,1,6,2,134,2,1198,0,0.5058141,12.28048,2.331961,-1
2,20,18,F,distal_repeated,1,35,0,1,7,2,135,3,6631,6,0.2615388,12.14778,1.206745,-1
2,20,18,F,distal_repeated,1,35,0,1,8,1,133,1,3020,0,0.3312003,6.163552,2.944971,-1
2,20,18,F,distal_repeated,1,36,0,1,1,2,139,3,2398,1,0.003746843,12.2532,0,-1
2,20,18,F,distal_repeated,1,36,0,1,2,1,138,2,1654,0,0.03304549,6.457298,0.2825486,-1
2,20,18,F,distal_repeated,1,36,0,1,3,1,139,3,1431,0,0.4182339,6.107277,3.681425,-1
2,20,18,F,distal_repeated,1,36,0,1,4,1,137,1,2265,0,0.318359,6.17011,2.843517,-1
2,20,18,F,distal_repeated,1,36,0,1,5,2,138,2,2986,1,0.6286442,12.231,2.90414,-1
2,20,18,F,distal_repeated,1,36,0,1,6,2,140,4,1642,1,0.7196531,12.36087,3.286463,-1
2,20,18,F,distal_repeated,1,36,0,1,7,2,137,1,1264,0,0.939271,12.06048,4.375243,-1
2,20,18,F,distal_repeated,1,36,0,1,8,1,140,4,4331,2,0.2660958,6.443599,2.230989,-1
2,20,18,F,distal_repeated,1,37,0,1,1,4,146,2,2919,0,0.5132074,12.20637,2.379404,-1
2,20,18,F,distal_repeated,1,37,0,1,2,4,147,3,2109,0,0.8733253,12.17131,4.007266,-1
2,20,18,F,distal_repeated,1,37,0,1,3,3,148,4,3498,0,0.102877,6.480472,0.8791551,-1
2,20,18,F,distal_repeated,1,37,0,1,4,3,146,2,2065,0,0.2024159,6.41732,1.713608,-1
2,20,18,F,distal_repeated,1,37,0,1,5,4,145,1,1909,0,0.6341717,12.00693,2.958036,-1
2,20,18,F,distal_repeated,1,37,0,1,6,4,148,4,1109,0,0.3197246,12.31785,1.461123,-1
2,20,18,F,distal_repeated,1,37,0,1,7,3,147,3,4931,2,0.2257272,6.225643,1.972685,-1
2,20,18,F,distal_repeated,1,37,0,1,8,3,145,1,2086,1,0.2778402,6.212832,2.456865,-1
2,20,18,F,distal_repeated,1,38,0,1,1,4,152,4,1376,0,0.05097917,12.44781,0.2289973,-1
2,20,18,F,distal_repeated,1,38,0,1,2,3,150,2,1442,0,0.2552897,6.542511,2.119418,-1
2,20,18,F,distal_repeated,1,38,0,1,3,4,151,3,2720,0,0.7652292,12.31199,3.480484,-1
2,20,18,F,distal_repeated,1,38,0,1,4,4,149,1,5198,3,1.009305,12.10477,4.707859,-1
2,20,18,F,distal_repeated,1,38,0,1,5,3,151,3,3709,0,0.4527136,6.102565,4.032695,-1
2,20,18,F,distal_repeated,1,38,0,1,6,3,149,1,1820,1,0.1678976,6.183303,1.489115,-1
2,20,18,F,distal_repeated,1,38,0,1,7,4,150,2,2009,0,0.8140912,12.2588,3.769982,-1
2,20,18,F,distal_repeated,1,38,0,1,8,3,152,4,2231,1,2.15235e-8,6.514998,0,-1
2,20,18,F,distal_repeated,1,39,0,1,1,4,153,1,2375,0,0.6003283,12.08033,2.823205,-1
2,20,18,F,distal_repeated,1,39,0,1,2,3,156,4,5209,0,0.5081219,6.510256,4.224104,-1
2,20,18,F,distal_repeated,1,39,0,1,3,4,154,2,1798,0,0.08388728,12.24638,0.3856296,-1
2,20,18,F,distal_repeated,1,39,0,1,4,3,153,1,3587,1,0.05401389,6.192352,0.4788812,-1
2,20,18,F,distal_repeated,1,39,0,1,5,4,155,3,2198,1,0.7732103,12.19032,3.512459,-1
2,20,18,F,distal_repeated,1,39,0,1,6,3,154,2,4009,0,0.07574214,6.516049,0.6394964,-1
2,20,18,F,distal_repeated,1,39,0,1,7,4,156,4,4620,0,0.555256,12.43947,2.486403,-1
2,20,18,F,distal_repeated,1,39,0,1,8,3,155,3,5376,0,0.1174245,6.219645,1.031355,-1
2,20,18,F,distal_repeated,1,40,0,1,1,3,160,4,5165,0,3.853703e-8,6.641602,0,-1
2,20,18,F,distal_repeated,1,40,0,1,2,3,158,2,1398,0,0.3872082,6.506118,3.22519,-1
2,20,18,F,distal_repeated,1,40,0,1,3,4,159,3,2187,1,0.5695919,12.26378,2.616287,-1
2,20,18,F,distal_repeated,1,40,0,1,4,4,160,4,3331,1,1.979783e-7,12.46837,0,-1
2,20,18,F,distal_repeated,1,40,0,1,5,3,157,1,3509,0,0.09283099,6.165732,0.8221055,-1
2,20,18,F,distal_repeated,1,40,0,1,6,4,158,2,1320,0,0.8674495,12.28982,3.937212,-1
2,20,18,F,distal_repeated,1,40,0,1,7,4,157,1,1598,0,0.9093471,12.11975,4.224985,-1
2,20,18,F,distal_repeated,1,40,0,1,8,3,159,3,1698,0,0.1960587,6.215616,1.722265,-1
2,20,18,F,distal_repeated,1,41,0,1,1,1,162,2,1687,0,0.05829191,6.54262,0.4885893,-1
2,20,18,F,distal_repeated,1,41,0,1,2,1,163,3,2120,1,0.4031733,6.181124,3.601359,-1
2,20,18,F,distal_repeated,1,41,0,1,3,1,161,1,1209,0,0.3825285,6.23578,3.350534,-1
2,20,18,F,distal_repeated,1,41,0,1,4,2,164,4,4120,0,0.2559316,12.50071,1.155722,-1
2,20,18,F,distal_repeated,1,41,0,1,5,2,163,3,1320,0,0.1263856,12.31396,0.577091,-1
2,20,18,F,distal_repeated,1,41,0,1,6,1,164,4,2620,0,0.203322,6.632443,1.682839,-1
2,20,18,F,distal_repeated,1,41,0,1,7,2,161,1,5776,0,1.031122,12.16501,4.835051,-1
2,20,18,F,distal_repeated,1,41,0,1,8,2,162,2,5442,2,0.8124726,12.25145,3.769306,-1
2,20,18,F,distal_repeated,1,42,0,1,1,2,167,3,1709,0,0.4604541,12.20966,2.126425,-1
2,20,18,F,distal_repeated,1,42,0,1,2,1,168,4,4953,3,0.2497424,6.665582,2.062699,-1
2,20,18,F,distal_repeated,1,42,0,1,3,1,166,2,2709,0,3.641666e-8,6.565254,0,-1
2,20,18,F,distal_repeated,1,42,0,1,4,2,165,1,2087,0,0.1898914,12.16619,0.8798226,-1
2,20,18,F,distal_repeated,1,42,0,1,5,2,168,4,1253,0,0.9860181,12.53022,4.412597,-1
2,20,18,F,distal_repeated,1,42,0,1,6,1,167,3,1742,0,0.4386275,6.230469,3.769047,-1
2,20,18,F,distal_repeated,1,42,0,1,7,1,165,1,1353,0,0.5275609,6.226058,4.617534,-1
2,20,18,F,distal_repeated,1,42,0,1,8,2,166,2,1498,0,0.2694058,12.34611,1.231465,-1
2,20,18,F,distal_repeated,1,43,0,1,1,2,169,1,2165,1,0.4810188,12.15944,2.246638,-1
2,20,18,F,distal_repeated,1,43,0,1,2,2,171,3,1298,0,0.4600438,12.33618,2.082247,-1
2,20,18,F,distal_repeated,1,43,0,1,3,2,172,4,1987,1,0.5632779,12.5239,2.515595,-1
2,20,18,F,distal_repeated,1,43,0,1,4,1,170,2,1965,0,0.1799653,6.562402,1.520971,-1
2,20,18,F,distal_repeated,1,43,0,1,5,1,169,1,2542,0,0.1883795,6.222069,1.66354,-1
2,20,18,F,distal_repeated,1,43,0,1,6,2,170,2,1909,0,0.01893189,12.33838,0.08622923,-1
2,20,18,F,distal_repeated,1,43,0,1,7,1,171,3,1498,0,0.2405908,6.220379,2.078578,-1
2,20,18,F,distal_repeated,1,43,0,1,8,1,172,4,3731,2,0.2430395,6.654269,1.981002,-1
2,20,18,F,distal_repeated,1,44,0,1,1,1,175,3,5598,4,0.0965609,6.033887,0.8697567,-1
2,20,18,F,distal_repeated,1,44,0,1,2,1,174,2,2031,0,1.24159e-7,6.580486,0,-1
2,20,18,F,distal_repeated,1,44,0,1,3,1,176,4,8464,2,0.03777825,6.453738,0.3189811,-1
2,20,18,F,distal_repeated,1,44,0,1,4,1,173,1,3987,0,0.2452737,6.125521,2.201049,-1
2,20,18,F,distal_repeated,1,44,0,1,5,2,174,2,7542,4,0.03551371,12.11233,0.1631294,-1
2,20,18,F,distal_repeated,1,44,0,1,6,2,175,3,1753,0,0.8730687,12.21851,4.031384,-1
2,20,18,F,distal_repeated,1,44,0,1,7,2,173,1,9999,9,-1,-1,-1,-1
2,20,18,F,distal_repeated,1,44,0,1,8,2,176,4,6198,4,1.046521,12.25865,4.812348,-1
2,20,18,F,distal_repeated,1,45,0,1,1,2,179,3,3587,0,0.8454328,12.24512,3.852648,-1
2,20,18,F,distal_repeated,1,45,0,1,2,2,177,1,3353,0,0.3508767,12.0414,1.647701,-1
2,20,18,F,distal_repeated,1,45,0,1,3,2,180,4,954,0,0.3229741,12.37973,1.459247,-1
2,20,18,F,distal_repeated,1,45,0,1,4,1,179,3,1398,0,0.4701628,6.128906,4.127159,-1
2,20,18,F,distal_repeated,1,45,0,1,5,1,177,1,3009,1,0.4870608,6.124771,4.399884,-1
2,20,18,F,distal_repeated,1,45,0,1,6,2,178,2,3420,0,0.2107923,12.20907,0.974179,-1
2,20,18,F,distal_repeated,1,45,0,1,7,1,180,4,1720,0,0.2405953,6.550572,2.001152,-1
2,20,18,F,distal_repeated,1,45,0,1,8,1,178,2,2476,0,0.2380842,6.409315,2.074242,-1
2,20,18,F,distal_repeated,1,46,0,1,1,1,184,4,2020,0,0.4030656,6.556948,3.329784,-1
2,20,18,F,distal_repeated,1,46,0,1,2,1,181,1,1987,1,0.2615899,6.120101,2.345018,-1
2,20,18,F,distal_repeated,1,46,0,1,3,1,183,3,1676,0,0.1460172,6.142741,1.281764,-1
2,20,18,F,distal_repeated,1,46,0,1,4,2,184,4,2909,0,0.1344188,12.3952,0.6103771,-1
2,20,18,F,distal_repeated,1,46,0,1,5,1,182,2,3309,0,0.463995,6.406021,3.962299,-1
2,20,18,F,distal_repeated,1,46,0,1,6,2,183,3,2853,1,0.3736608,12.22135,1.720901,-1
2,20,18,F,distal_repeated,1,46,0,1,7,2,181,1,9999,0,-1,-1,-1,-1
2,20,18,F,distal_repeated,1,46,0,1,8,2,182,2,9999,0,-1,-1,-1,-1
2,20,18,F,distal_repeated,1,47,0,1,1,1,185,1,9999,0,-1,-1,-1,-1
2,20,18,F,distal_repeated,1,47,0,1,2,1,188,4,9999,0,-1,-1,-1,-1
2,20,18,F,distal_repeated,1,47,0,1,3,2,185,1,9999,0,-1,-1,-1,-1
2,20,18,F,distal_repeated,1,47,0,1,4,1,187,3,9999,0,-1,-1,-1,-1
2,20,18,F,distal_repeated,1,47,0,1,5,2,188,4,9999,0,-1,-1,-1,-1
2,20,18,F,distal_repeated,1,47,0,1,6,1,186,2,9999,0,-1,-1,-1,-1
2,20,18,F,distal_repeated,1,47,0,1,7,2,187,3,9999,0,-1,-1,-1,-1
2,20,18,F,distal_repeated,1,47,0,1,8,2,186,2,1576,0,1.035094,12.2801,4.732552,-1
2,20,18,F,distal_repeated,1,48,0,1,1,1,192,4,1864,0,0.08741733,6.571615,0.7209076,-1
2,20,18,F,distal_repeated,1,48,0,1,2,2,189,1,5753,2,0.6119695,12.06232,2.845169,-1
2,20,18,F,distal_repeated,1,48,0,1,3,1,190,2,1131,0,0.2089325,6.458992,1.794496,-1
2,20,18,F,distal_repeated,1,48,0,1,4,1,191,3,2909,0,0.09594447,6.202689,0.8520276,-1
2,20,18,F,distal_repeated,1,48,0,1,5,2,192,4,2498,2,0.1624226,12.4644,0.729005,-1
2,20,18,F,distal_repeated,1,48,0,1,6,1,189,1,1742,0,0.003726168,6.207463,0.02797646,-1
2,20,18,F,distal_repeated,1,48,0,1,7,2,191,3,998,0,0.268834,12.2851,1.221092,-1
2,20,18,F,distal_repeated,1,48,0,1,8,2,190,2,1765,0,0.1224088,12.27883,0.5602303,-1
2,20,18,F,distal_repeated,1,49,0,1,1,2,195,3,1576,1,0.5159299,12.29269,2.368934,-1
2,20,18,F,distal_repeated,1,49,0,1,2,2,196,4,965,0,1.05249,12.45796,4.716464,-1
2,20,18,F,distal_repeated,1,49,0,1,3,1,195,3,1420,0,0.4076072,6.205001,3.55991,-1
2,20,18,F,distal_repeated,1,49,0,1,4,2,194,2,3220,0,0.938297,12.28562,4.349246,-1
2,20,18,F,distal_repeated,1,49,0,1,5,1,196,4,1465,0,0.2115023,6.598558,1.769014,-1
2,20,18,F,distal_repeated,1,49,0,1,6,2,193,1,2454,1,0.2956065,12.13081,1.377998,-1
2,20,18,F,distal_repeated,1,49,0,1,7,1,194,2,1643,0,0.4607392,6.474321,3.950321,-1
2,20,18,F,distal_repeated,1,49,0,1,8,1,193,1,1420,0,0.1978145,6.187861,1.756914,-1
2,20,18,F,distal_repeated,1,50,0,1,1,1,200,4,3087,0,0.1727394,6.591897,1.446857,-1
2,20,18,F,distal_repeated,1,50,0,1,2,2,197,1,3276,3,0.8015654,12.12665,3.768215,-1
